Date,Client2Oar,Oar2Client,Client2OarDrops,Oar2ClientDrops,Subscription,Burst
Sun Jul 16 01:05:00 2023,750064,280426720,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 01:10:00 2023,589856,46299408,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 01:15:00 2023,618312,24961208,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 01:20:00 2023,595936,30966544,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 01:25:00 2023,721824,47951720,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 01:30:00 2023,613608,26860424,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 01:35:00 2023,558640,17215728,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 01:40:00 2023,554456,16590616,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 01:45:00 2023,30471584,13328064,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 01:50:00 2023,775632,48325032,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 01:55:00 2023,570992,18729632,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 02:00:00 2023,563520,17696592,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 02:05:00 2023,676664,36561416,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 02:10:00 2023,773832,46003296,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 02:15:00 2023,605736,133166832,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 02:20:00 2023,561520,19621328,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 02:25:00 2023,500736,13653072,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 02:30:00 2023,139637648,19055864,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 02:35:00 2023,19968520,19558400,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 02:40:00 2023,671944,37114696,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 02:45:00 2023,477072,8332216,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 02:50:00 2023,33152184,15240464,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 02:55:00 2023,3388232,12024264,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 03:00:00 2023,523136,11295984,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 03:05:00 2023,27865176,15075128,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 03:10:00 2023,576368,19024880,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 03:15:00 2023,720776,42462824,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 03:20:00 2023,516272,15913624,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 03:25:00 2023,408552,3393376,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 03:30:00 2023,577800,18804232,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 03:35:00 2023,575584,18407952,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 03:40:00 2023,552144,17610368,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 03:45:00 2023,795248,50629016,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 03:50:00 2023,528168,15650888,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 03:55:00 2023,502496,12031728,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 04:00:00 2023,575712,42337224,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 04:05:00 2023,518336,11875696,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 04:10:00 2023,588480,41669152,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 04:15:00 2023,25598392,49320696,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 04:20:00 2023,580424,19273696,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 04:25:00 2023,584240,19356560,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 04:30:00 2023,595528,19691984,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 04:35:00 2023,598272,19509776,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 04:40:00 2023,578912,18369920,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 04:45:00 2023,790248,49286168,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 04:50:00 2023,543136,16345248,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 04:55:00 2023,535744,16301992,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 05:00:00 2023,539552,16447304,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 05:05:00 2023,28859648,45328808,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 05:10:00 2023,749856,47640952,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 05:15:00 2023,518016,15695592,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 05:20:00 2023,120014312,46745352,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 05:25:00 2023,32955992,16025952,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 05:30:00 2023,531376,15459920,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 05:35:00 2023,522336,15306504,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 05:40:00 2023,514064,15606216,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 05:45:00 2023,515936,15656384,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 05:50:00 2023,519736,15654400,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 05:55:00 2023,530608,15414248,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 06:00:00 2023,533560,15768248,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 06:05:00 2023,506856,12911776,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 06:10:00 2023,510952,13669008,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 06:15:00 2023,517952,15498016,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 06:20:00 2023,22971472,15521256,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 06:25:00 2023,50485696,16596528,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 06:30:00 2023,544504,16030016,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 06:35:00 2023,530536,15357960,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 06:40:00 2023,729120,43768912,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 06:45:00 2023,523152,15846928,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 06:50:00 2023,566008,47232880,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 06:55:00 2023,32812024,15105616,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 07:00:00 2023,434608,12572984,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 07:05:00 2023,7633744,14077224,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 07:10:00 2023,525064,17199736,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 07:15:00 2023,514992,17465824,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 07:20:00 2023,10826768,17076096,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 07:25:00 2023,531424,18099720,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 07:30:00 2023,699120,18726384,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 07:35:00 2023,937536,50407272,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 07:40:00 2023,848448,18547496,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 07:45:00 2023,840576,18503568,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 07:50:00 2023,14374880,18637664,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 07:55:00 2023,826632,18546320,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 08:00:00 2023,821056,18203992,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 08:05:00 2023,847360,18455456,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 08:10:00 2023,826600,18087104,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 08:15:00 2023,21474352,18118024,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 08:20:00 2023,829696,17946624,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 08:25:00 2023,29432984,18165368,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 08:30:00 2023,826648,18016368,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 08:35:00 2023,823960,18094384,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 08:40:00 2023,814600,18309056,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 08:45:00 2023,814920,18027472,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 08:50:00 2023,51248008,50010816,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 08:55:00 2023,823640,18369584,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 09:00:00 2023,819072,18492816,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 09:05:00 2023,812240,17242864,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 09:10:00 2023,815488,18081168,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 09:15:00 2023,970040,41996736,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 09:20:00 2023,838464,18120392,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 09:25:00 2023,850600,18336256,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 09:30:00 2023,1064272,49058392,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 09:35:00 2023,261600840,7702232,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 09:40:00 2023,673040,9918552,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 09:45:00 2023,733744,13167936,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 09:50:00 2023,721768,11320128,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 09:55:00 2023,697456,7408208,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 10:00:00 2023,719200,9904416,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 10:05:00 2023,978768,41948752,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 10:10:00 2023,970728,257893024,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 10:15:00 2023,964464,44348136,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 10:20:00 2023,748696,4719112,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 10:25:00 2023,30654424,5860904,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 10:30:00 2023,934096,9816960,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 10:35:00 2023,934808,12696648,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 10:40:00 2023,861128,12933816,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 10:45:00 2023,881752,12795448,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 10:50:00 2023,868704,12908912,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 10:55:00 2023,816512,13059920,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 11:00:00 2023,21858728,12816128,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 11:05:00 2023,810360,121152360,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 11:10:00 2023,722416,13003536,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 11:15:00 2023,733352,13555720,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 11:20:00 2023,882856,33634384,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 11:25:00 2023,963272,46194704,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 11:30:00 2023,732856,13647408,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 11:35:00 2023,5386968,13598480,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 11:40:00 2023,25963264,72759928,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 11:45:00 2023,750976,13629136,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 11:50:00 2023,770304,13774880,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 11:55:00 2023,774080,13773456,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 12:00:00 2023,768136,13727768,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 12:05:00 2023,124935648,13833104,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 12:10:00 2023,966144,41168400,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 12:15:00 2023,766120,13674152,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 12:20:00 2023,791760,13574376,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 12:25:00 2023,766848,13435544,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 12:30:00 2023,764232,13540984,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 12:35:00 2023,757040,13340504,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 12:40:00 2023,24127496,14084376,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 12:45:00 2023,770392,13676816,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 12:50:00 2023,770800,13778808,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 12:55:00 2023,33243336,34673648,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 13:00:00 2023,737104,13769944,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 13:05:00 2023,33151936,14264688,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 13:10:00 2023,737448,13721848,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 13:15:00 2023,739280,13655144,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 13:20:00 2023,735664,13625496,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 13:25:00 2023,740640,13718336,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 13:30:00 2023,810088,43758744,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 13:35:00 2023,734536,13536192,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 13:40:00 2023,749680,13653856,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 13:45:00 2023,979072,39301288,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 13:50:00 2023,745616,13726000,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 13:55:00 2023,127754640,43774096,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 14:00:00 2023,739816,13570496,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 14:05:00 2023,765464,13836856,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 14:10:00 2023,751032,13999072,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 14:15:00 2023,914904,13991712,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 14:20:00 2023,794224,14103328,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 14:25:00 2023,836312,37565752,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 14:30:00 2023,1146016,14013424,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 14:35:00 2023,989936,14021936,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 14:40:00 2023,22899608,14402736,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 14:45:00 2023,754472,13972984,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 14:50:00 2023,1075840,13961144,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 14:55:00 2023,33179672,14076624,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 15:00:00 2023,148812104,14076520,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 15:05:00 2023,1186928,31775416,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 15:10:00 2023,711192,585512,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 15:15:00 2023,528056,541472,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 15:20:00 2023,529024,595352,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 15:25:00 2023,525712,570768,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 15:30:00 2023,615360,29888512,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 15:35:00 2023,804608,561048,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 15:40:00 2023,519344,528712,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 15:45:00 2023,522520,550552,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 15:50:00 2023,20096744,862144,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 15:55:00 2023,527960,582808,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 16:00:00 2023,522760,552792,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 16:05:00 2023,532544,565904,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 16:10:00 2023,36939336,797792,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 16:15:00 2023,524608,550016,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 16:20:00 2023,524800,578720,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 16:25:00 2023,532720,579264,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 16:30:00 2023,530656,570688,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 16:35:00 2023,526424,566240,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 16:40:00 2023,525520,548328,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 16:45:00 2023,13036536,591304,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 16:50:00 2023,522200,541640,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 16:55:00 2023,31911360,636176,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 17:00:00 2023,522808,548904,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 17:05:00 2023,529136,574968,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 17:10:00 2023,527000,576656,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 17:15:00 2023,33420648,63769888,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 17:20:00 2023,253339680,1113184,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 17:25:00 2023,700392,25991568,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 17:30:00 2023,542928,565112,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 17:35:00 2023,538792,582672,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 17:40:00 2023,529488,560784,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 17:45:00 2023,544672,587360,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 17:50:00 2023,526752,545592,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 17:55:00 2023,526304,558616,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 18:00:00 2023,415032,548728,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 18:05:00 2023,237704,537248,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 18:10:00 2023,237616,547176,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 18:15:00 2023,389800,22548360,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 18:20:00 2023,242064,551464,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 18:25:00 2023,699320,63104328,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 18:30:00 2023,235472,544088,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 18:35:00 2023,700016,598056,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 18:40:00 2023,6693488,710600,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 18:45:00 2023,30228600,1131920,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 18:50:00 2023,251320,544624,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 18:55:00 2023,29960328,32176216,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 19:00:00 2023,402592,1030584,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 19:05:00 2023,238872,547880,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 19:10:00 2023,2374376,721216,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 19:15:00 2023,11064432,599816,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 19:20:00 2023,269840,551848,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 19:25:00 2023,432152,27591896,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 19:30:00 2023,261696,561808,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 19:35:00 2023,31654944,33443304,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 19:40:00 2023,21206384,893808,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 19:45:00 2023,295608,570280,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 19:50:00 2023,267016,698256,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 19:55:00 2023,247224,589760,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 20:00:00 2023,258408,552464,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 20:05:00 2023,519088,263354240,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 20:10:00 2023,415664,26191384,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 20:15:00 2023,421800,25501264,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 20:20:00 2023,664600,564192,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 20:25:00 2023,615520,579920,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 20:30:00 2023,1104064,568144,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 20:35:00 2023,302568,932360,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 20:40:00 2023,256832,716536,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 20:45:00 2023,21867640,609688,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 20:50:00 2023,227336,598064,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 20:55:00 2023,244072,550448,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 21:00:00 2023,235944,549104,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 21:05:00 2023,234560,538688,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 21:10:00 2023,485992,32997072,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 21:15:00 2023,230464,546528,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 21:20:00 2023,238664,610024,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 21:25:00 2023,32591600,1034176,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 21:30:00 2023,25297104,30247112,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 21:35:00 2023,228224,533952,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 21:40:00 2023,19504336,31745368,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 21:45:00 2023,469328,31975952,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 21:50:00 2023,226688,537320,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 21:55:00 2023,250592,574968,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 22:00:00 2023,25743232,996088,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 22:05:00 2023,284000,3036072,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 22:10:00 2023,654872,24941872,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 22:15:00 2023,438312,12355520,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 22:20:00 2023,246784,561288,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 22:25:00 2023,32751024,32746672,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 22:30:00 2023,466032,32143112,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 22:35:00 2023,234248,532888,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 22:40:00 2023,234816,528912,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 22:45:00 2023,233160,523712,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 22:50:00 2023,244256,593368,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 22:55:00 2023,248784,568816,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 23:00:00 2023,5509072,720272,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 23:05:00 2023,8797544,804120,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 23:10:00 2023,27904648,604048,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 23:15:00 2023,444384,28493016,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 23:20:00 2023,249696,562480,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 23:25:00 2023,234056,548352,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 23:30:00 2023,231560,544160,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 23:35:00 2023,475640,33179352,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 23:40:00 2023,247784,556952,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 23:45:00 2023,241312,552080,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 23:50:00 2023,236584,544104,20100000000,20100000000,20000000000,20100000000
Sun Jul 16 23:55:00 2023,249888,573328,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 00:00:00 2023,240232,558568,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 00:05:00 2023,249536,584328,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 00:10:00 2023,234464,625376,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 00:15:00 2023,472656,53089632,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 00:20:00 2023,32788872,130046784,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 00:25:00 2023,28844408,1051344,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 00:30:00 2023,516568,555296,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 00:35:00 2023,730048,29839984,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 00:40:00 2023,613768,32809152,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 00:45:00 2023,275196376,1369440,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 00:50:00 2023,560240,598200,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 00:55:00 2023,540176,563888,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 01:00:00 2023,546088,584736,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 01:05:00 2023,22441592,606680,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 01:10:00 2023,26613768,253098048,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 01:15:00 2023,544832,681664,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 01:20:00 2023,755352,22902720,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 01:25:00 2023,130543328,41642144,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 01:30:00 2023,691376,25957216,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 01:35:00 2023,549960,588296,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 01:40:00 2023,623096,30564328,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 01:45:00 2023,30259400,23058896,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 01:50:00 2023,520616,549976,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 01:55:00 2023,519792,542104,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 02:00:00 2023,525600,556944,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 02:05:00 2023,533200,564328,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 02:10:00 2023,520888,548192,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 02:15:00 2023,6687160,679448,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 02:20:00 2023,538024,558080,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 02:25:00 2023,524272,560184,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 02:30:00 2023,531056,571480,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 02:35:00 2023,730296,29293136,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 02:40:00 2023,536968,580592,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 02:45:00 2023,522928,544152,20100000000,20100000000,20000000000,20100000000
Mon Jul 17 02:50:00 2023,513784,535376,20100000000,20100000000,20000000000,20100000000
